job_id,company,title,location,posted_date,url,source_url,score,matched_rules,collected_at_utc
b1e52b2e2a677653,Amgen,"Aug. 31, 2026 Associate Director Biostatistics Taiwan - Taipei",,,https://careers.amgen.com/en/job/taipei/associate-director-biostatistics/87/97777872928,https://careers.amgen.com/en/search-jobs/Statistics/87/1,35,biostatistics,2026-09-17T10:59:37+00:00
886cbe99de23b96f,Amgen,"Aug. 31, 2026 Biostatistics Manager Japan - Tokyo",,,https://careers.amgen.com/en/job/tokyo/biostatistics-manager/87/96191914976,https://careers.amgen.com/en/search-jobs/Statistics/87/1,35,biostatistics,2026-09-17T10:59:37+00:00
ac1c590706b17d26,Amgen,"Aug. 31, 2026 Biostatistics Sr Mgr India - Hyderabad",,,https://careers.amgen.com/en/job/hyderabad/biostatistics-sr-mgr/87/98755536704,https://careers.amgen.com/en/search-jobs/Statistics/87/1,35,biostatistics,2026-09-17T10:59:37+00:00
34631fb5ee4d4dec,AstraZeneca,"12 Month University Industrial Placement Student: Biometrics - AI Science Specialist Macclesfield, England, United Kingdom",,,https://careers.astrazeneca.com/job/macclesfield/12-month-university-industrial-placement-student-biometrics-ai-science-specialist/7684/100146601200,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,35,biostatistics,2026-09-17T10:59:37+00:00
f29bfab940385033,AstraZeneca,"12 Month University Industrial Placement Student: Biometrics – Clinical Information Scientist Macclesfield, England, United Kingdom",,,https://careers.astrazeneca.com/job/macclesfield/12-month-university-industrial-placement-student-biometrics-clinical-information-scientist/7684/100146601120,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,35,biostatistics,2026-09-17T10:59:37+00:00
53f9858437645295,AstraZeneca,"Associate Director, Biostatistics Boston, Massachusetts",,,https://careers.astrazeneca.com/job/boston/associate-director-biostatistics/43991/95913885952,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,35,biostatistics,2026-09-17T10:59:37+00:00
560cb268feda7cf4,AstraZeneca,"Senior Director Biostatistics Late Infectious Disease Gaithersburg, Maryland",,,https://careers.astrazeneca.com/job/gaithersburg/senior-director-biostatistics-late-infectious-disease/7684/99508298112,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,35,biostatistics,2026-09-17T10:59:37+00:00
673463e63391baaa,AstraZeneca,"Senior Manager, Biostatistics Boston, Massachusetts",,,https://careers.astrazeneca.com/job/boston/senior-manager-biostatistics/43991/98186038960,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,35,biostatistics,2026-09-17T10:59:37+00:00
1fe022bf4b72a186,Sanofi,Biostatistics Franchise Lead Location: Multiple locations Category: Digital Data & Technology,,,https://jobs.sanofi.com/en/job/morristown/biostatistics-franchise-lead/2649/44747687296,https://jobs.sanofi.com/en/search-jobs/biostatistics,35,biostatistics,2026-09-17T10:59:45+00:00
f97e67d5fb90c8f5,Sanofi,"Director, Biostatistics Project Lead Location: Waltham, Massachusetts Category: Digital Data & Technology",,,https://jobs.sanofi.com/en/job/waltham/director-biostatistics-project-lead/2649/41795910400,https://jobs.sanofi.com/en/search-jobs/biostatistics,35,biostatistics,2026-09-17T10:59:45+00:00
06ada409bfc579d7,AstraZeneca,"Statistical Science Director - Late Oncology Hematology Gaithersburg, Maryland",,,https://careers.astrazeneca.com/job/gaithersburg/statistical-science-director-late-oncology-hematology/7684/95453340224,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,33,statistician; oncology,2026-09-17T10:59:37+00:00
eb05240334489b23,Parexel,"Senior Statistical Programmer (SDTM) India, Remote Statistical Programming",,,https://jobs.parexel.com/en/job/india/senior-statistical-programmer-sdtm/877/99523772832,https://jobs.parexel.com/en/search-jobs/biostatistician,30,statistical programming; remote,2026-09-17T10:59:37+00:00
4445f2ab29aafff4,Parexel,"Senior Statistical Programmer India, Remote Statistical Programming",,,https://jobs.parexel.com/en/job/india/senior-statistical-programmer/877/99787587616,https://jobs.parexel.com/en/search-jobs/biostatistician,30,statistical programming; remote,2026-09-17T10:59:37+00:00
80d21686c06ca031,ICON,Senior Statistical Programmer - R Programming,,,https://careers.iconplc.com/job/senior-statistical-programmer-r-programming-in-philippines-manila-jid-53058,https://careers.iconplc.com/biostatistics-jobs,29,statistical programming; R,2026-09-17T10:59:39+00:00
edf5c849f2c9355f,Astellas,Statistical Science Lead,,,https://careers.astellas.com/job/Addlestone-Statistical-Science-Lead-KT15-2NX/1420538600/,https://careers.astellas.com/search-jobs/biostatistics,25,statistician,2026-09-17T10:59:53+00:00
b9f7133cc923394f,AstraZeneca,"Director Statistical Programming Bengaluru, Karnataka, India",,,https://careers.astrazeneca.com/job/bengaluru/director-statistical-programming/7684/98553046592,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,25,statistical programming,2026-09-17T10:59:37+00:00
fef7497d61f4f3d5,AstraZeneca,"Director, Statistical Programming Waltham, Massachusetts",,,https://careers.astrazeneca.com/job/waltham/director-statistical-programming/7684/96577832416,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,25,statistical programming,2026-09-17T10:59:37+00:00
57f8b5c9cdc2e2be,AstraZeneca,"Senior Statistician - Late Cardiovascular, Renal and Metabolism Gothenburg, Västra Götaland County, Sweden",,,https://careers.astrazeneca.com/job/gothenburg/senior-statistician-late-cardiovascular-renal-and-metabolism/7684/100344131328,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,25,statistician,2026-09-17T10:59:37+00:00
bf44dc9f8d292dc1,AstraZeneca,"Senior Statistician II Bengaluru, Karnataka, India",,,https://careers.astrazeneca.com/job/bengaluru/senior-statistician-ii/7684/100707484032,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,25,statistician,2026-09-17T10:59:37+00:00
c245e8941cacead9,AstraZeneca,"Statistical Programming Associate Director Barcelona, Catalonia, Spain",,,https://careers.astrazeneca.com/job/barcelona/statistical-programming-associate-director/7684/96246597872,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,25,statistical programming,2026-09-17T10:59:37+00:00
ab0bde4f694f33e6,AstraZeneca,"Statistical Science Associate Director Bengaluru, Karnataka, India",,,https://careers.astrazeneca.com/job/bengaluru/statistical-science-associate-director/7684/98780301424,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,25,statistician,2026-09-17T10:59:37+00:00
07d6f053284a8121,AstraZeneca,"Statistical Science Director Bengaluru, Karnataka, India",,,https://careers.astrazeneca.com/job/bengaluru/statistical-science-director/7684/91120121984,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,25,statistician,2026-09-17T10:59:37+00:00
d65cbb07af8fd429,Boehringer Ingelheim,Sr Principal / Director TAM Statistician - Focus on Statistical Methodology and Simulation,,,https://jobs.boehringer-ingelheim.com/job/Ridgefield%2C-CT-Sr-Principal-Director-TAM-Statistician-Focus-on-Statistical-Methodology-and-Simulation-Unit/1433172333/,https://jobs.boehringer-ingelheim.com/search/?q=biostatistics,25,statistician,2026-09-17T10:59:54+00:00
b624b9a14c845592,ICON,Senior Statistical Programmer,,,https://careers.iconplc.com/job/senior-statistical-programmer-in-poland-warsaw-jid-53191,https://careers.iconplc.com/biostatistics-jobs,25,statistical programming,2026-09-17T10:59:39+00:00
fd9ad07b2fab2d35,Parexel,"Executive Director, HEOR Modeling United Kingdom, Remote Ireland, Remote Access Consulting",,,https://jobs.parexel.com/en/job/united-kingdom/executive-director-heor-modeling/877/94275032016,https://jobs.parexel.com/en/search-jobs/biostatistician,25,HEOR; remote,2026-09-17T10:59:37+00:00
982c2e093345eb88,Parexel,"Health Economics Associate- Advanced Analytics India, Remote Access Consulting",,,https://jobs.parexel.com/en/job/india/health-economics-associate-advanced-analytics/877/99438750000,https://jobs.parexel.com/en/search-jobs/biostatistician,25,HEOR; remote,2026-09-17T10:59:37+00:00
5ff8902112593fc1,Sanofi,"Principal Statistical Programmer Location: Hyderabad, India Category: Digital Data & Technology",,,https://jobs.sanofi.com/en/job/hyderabad/principal-statistical-programmer/2649/40282817856,https://jobs.sanofi.com/en/search-jobs/biostatistics,25,statistical programming,2026-09-17T10:59:45+00:00
fa9e090b50a9e6f5,Takeda,"Sr. Manager, Statistics Boston, MA Category: Data Sciences",,,https://jobs.takeda.com/job/boston/sr-manager-statistics/1113/99535865376,https://jobs.takeda.com/search-jobs/biostatistics/1113/1,25,statistician,2026-09-17T10:59:47+00:00
5b0f2c352a185503,Amgen,"Aug. 13, 2026 Global HEOR Economic Modelling Senior Associate India - Hyderabad",,,https://careers.amgen.com/en/job/hyderabad/global-heor-economic-modelling-senior-associate/87/88779807376,https://careers.amgen.com/en/search-jobs/Statistics/87/1,20,HEOR,2026-09-17T10:59:37+00:00
4e5c93821a00b0bd,AstraZeneca,"Associate Director, Global Health Economics and Outcomes Research Analytics Barcelona, Catalonia, Spain",,,https://careers.astrazeneca.com/job/barcelona/associate-director-global-health-economics-and-outcomes-research-analytics/43991/95850901904,https://careers.astrazeneca.com/search-jobs/biostatistics/7684/1,20,HEOR,2026-09-17T10:59:37+00:00
39a41f150e021d65,Sanofi,Global Head Regulatory Science Model Enabled Development Real World Evidence and Novel Endpoints Location: Multiple locations Category: Regulatory Affairs,,,https://jobs.sanofi.com/en/job/morristown/global-head-regulatory-science-model-enabled-development-real-world-evidence-and-novel-endpoints/2649/35347858560,https://jobs.sanofi.com/en/search-jobs/biostatistics,20,RWE,2026-09-17T10:59:45+00:00
076c6ce70623dd53,Sanofi,"RWE Data Scientist Location: Barcelona, Spain Category: Medical",,,https://jobs.sanofi.com/en/job/barcelona/rwe-data-scientist/2649/38735376704,https://jobs.sanofi.com/en/search-jobs/biostatistics,20,RWE,2026-09-17T10:59:45+00:00
f46b844ed62fa928,Sanofi,"RWE Data Scientist Location: Hyderabad, India Category: Medical",,,https://jobs.sanofi.com/en/job/hyderabad/rwe-data-scientist/2649/39709723712,https://jobs.sanofi.com/en/search-jobs/biostatistics,20,RWE,2026-09-17T10:59:45+00:00
9a799b0ba5eaded6,Takeda,"Associate Director, Real-World Evidence, China Beijing, Beijing Municipality Category: Data Sciences","Beijing, China",,https://jobs.takeda.com/job/beijing/associate-director-real-world-evidence-china/1113/100714269168,https://jobs.takeda.com/search-jobs/biostatistics/1113/1,20,RWE,2026-09-17T10:59:47+00:00
